id,comment,company_id,car_id,user_id,created_at,updated_at,km,performed,status,payment_method_id,company_info,budget_id,deliver,deliver_actual
12025,,12,4178,1199,2013-01-16 16:10:57 -0300,2013-01-19 12:57:35 -0300,248000,2013-01-16,4,1,"",,,
12027,,12,8706,1199,2013-01-16 16:52:58 -0300,2013-03-14 06:21:56 -0300,140000,2013-01-16,4,2,"",,2013-01-16 12:00:00 -0300,
12028,,12,3852,4,2013-01-16 16:54:34 -0300,2013-03-14 06:20:46 -0300,132000,2013-01-16,4,1,"",,2013-01-30 16:00:00 -0300,
12029,,12,6463,1199,2013-01-16 17:23:49 -0300,2013-03-14 06:19:26 -0300,112000,2013-01-16,4,1,"",,2013-01-16 16:00:00 -0300,
12030,,12,8707,1199,2013-01-16 17:33:59 -0300,2013-03-14 06:18:27 -0300,50000,2013-01-16,4,1,"",,2013-02-14 17:00:00 -0300,
12032,,12,8709,1199,2013-01-16 17:37:10 -0300,2013-03-14 20:16:04 -0300,25600,2013-01-16,4,3,"",,2013-01-16 17:00:00 -0300,
12040,,12,8714,1200,2013-01-17 08:49:46 -0300,2013-03-15 20:34:44 -0300,50500,2013-01-17,4,1,"",,2013-01-17 17:00:00 -0300,
12041,,12,8530,1200,2013-01-17 09:03:18 -0300,2013-03-15 20:33:13 -0300,145000,2013-01-17,4,1,"",,2013-01-17 18:00:00 -0300,
12042,,12,7435,1200,2013-01-17 09:10:56 -0300,2013-03-15 19:13:16 -0300,3,2013-01-17,4,1,"",,2013-01-17 11:00:00 -0300,
12045,,12,8715,1200,2013-01-17 09:42:29 -0300,2013-03-15 19:12:39 -0300,5200,2013-01-17,4,1,"",,2013-01-17 17:00:00 -0300,
12047,,12,8717,1200,2013-01-17 10:11:55 -0300,2013-03-15 19:11:19 -0300,115000,2013-01-17,4,1,"",,2013-01-17 10:00:00 -0300,
12049,,12,8719,1200,2013-01-17 10:40:57 -0300,2013-03-15 19:10:39 -0300,89000,2013-01-17,4,1,"",,2013-01-19 17:00:00 -0300,
12054,,12,8722,1199,2013-01-17 11:13:50 -0300,2013-03-15 19:05:20 -0300,27000,2013-01-17,4,1,"",,2013-01-17 16:00:00 -0300,
12059,,12,8725,1199,2013-01-17 12:43:58 -0300,2013-01-19 12:55:56 -0300,87000,2013-01-17,4,3,"",3547,,
12062,,12,8728,1200,2013-01-17 16:55:17 -0300,2013-03-15 16:12:57 -0300,205834,2013-01-17,4,1,"",,2012-12-17 09:00:00 -0300,
12063,,12,8381,1199,2013-01-17 17:08:26 -0300,2013-03-15 16:07:10 -0300,219761,2013-01-17,4,1,"",3438,2013-01-24 19:00:00 -0300,
12066,,12,8729,1199,2013-01-17 17:14:03 -0300,2013-03-14 20:20:23 -0300,91000,2013-01-17,4,3,"",,2013-01-17 18:00:00 -0300,
12076,,12,8739,1199,2013-01-17 19:32:57 -0300,2013-03-14 20:17:59 -0300,1,2013-01-17,4,2,"",,2013-01-17 19:00:00 -0300,
12083,,12,8741,4,2013-01-18 08:05:26 -0300,2013-03-16 08:49:58 -0300,115000,2013-01-18,4,1,"",,2013-01-18 20:00:00 -0300,
12085,,12,8742,4,2013-01-18 08:12:58 -0300,2013-03-16 08:49:24 -0300,22000,2013-01-18,4,1,"",,2013-01-18 09:00:00 -0300,
12088,,12,3462,1199,2013-01-18 08:45:20 -0300,2013-03-16 08:48:49 -0300,127515,2013-01-18,4,1,"",3190,2013-01-18 09:00:00 -0300,
12092,,12,8747,1199,2013-01-18 09:00:47 -0300,2013-03-16 08:48:08 -0300,46000,2013-01-18,4,1,"",3648,2013-01-18 11:00:00 -0300,
12093,,12,8748,1199,2013-01-18 09:33:06 -0300,2013-03-16 08:46:41 -0300,230000,2013-01-18,4,3,"",,2013-01-18 19:00:00 -0300,
12094,,12,8749,1199,2013-01-18 10:00:19 -0300,2013-03-16 08:45:37 -0300,1,2013-01-18,4,3,"",3578,2013-01-18 11:00:00 -0300,
12102,,12,8755,1199,2013-01-18 11:32:22 -0300,2013-03-16 08:44:59 -0300,200000,2013-01-18,4,3,"",3628,2013-01-18 11:00:00 -0300,
12105,,12,4647,1199,2013-01-18 12:08:21 -0300,2013-03-16 08:44:23 -0300,156675,2013-01-18,4,2,"",,2013-01-18 12:00:00 -0300,
12106,,12,8758,1199,2013-01-18 12:23:15 -0300,2013-03-16 08:43:52 -0300,31619,2013-01-18,4,1,"",,2013-01-18 17:00:00 -0300,
12107,,12,8759,1199,2013-01-18 12:25:13 -0300,2013-03-16 08:43:18 -0300,100000,2013-01-18,4,1,"",,2013-01-18 16:00:00 -0300,
12113,,12,8100,1199,2013-01-18 16:41:21 -0300,2013-03-16 08:42:46 -0300,256000,2013-01-18,4,3,"",,2013-01-21 09:00:00 -0300,
12114,,12,8762,1199,2013-01-18 16:52:29 -0300,2013-03-16 08:41:48 -0300,90000,2013-01-18,4,3,"",,2013-01-18 19:00:00 -0300,
12117,,12,8765,1199,2013-01-18 17:45:06 -0300,2013-03-16 08:41:07 -0300,1,2013-01-18,4,3,"",,2013-01-18 11:00:00 -0300,
12120,,12,8768,1199,2013-01-18 18:43:29 -0300,2013-03-16 08:40:33 -0300,23000,2013-01-18,4,1,"",,2013-01-18 12:00:00 -0300,
12121,,12,8769,1199,2013-01-18 19:05:48 -0300,2013-03-15 20:36:32 -0300,40000,2013-01-18,4,3,"",,2013-01-18 19:00:00 -0300,
12124,,12,8771,1200,2013-01-18 19:49:01 -0300,2013-03-15 20:35:27 -0300,100000,2013-01-18,4,1,"",3623,2013-01-18 12:00:00 -0300,
12128,,12,1591,1199,2013-01-19 08:16:43 -0300,2013-03-16 08:54:37 -0300,195000,2013-01-19,4,1,"",,2013-01-19 11:00:00 -0300,
12130,,12,8719,1199,2013-01-19 08:52:34 -0300,2013-03-16 08:54:08 -0300,89250,2013-01-19,4,1,"",,2013-01-19 09:00:00 -0300,
12131,,12,8775,1199,2013-01-19 09:16:16 -0300,2013-03-16 08:53:37 -0300,43650,2013-01-19,4,3,"",,2013-01-19 11:00:00 -0300,
12135,,12,4,1199,2013-01-19 10:05:06 -0300,2013-01-27 16:47:26 -0300,40910,2013-01-19,4,1,"",,,
12143,,12,8785,1199,2013-01-19 11:00:31 -0300,2013-03-16 08:53:04 -0300,114000,2013-01-19,4,2,"",3352,2013-01-21 10:00:00 -0300,
12151,,12,8791,4,2013-01-19 11:31:56 -0300,2013-03-16 08:52:02 -0300,64317,2013-01-19,4,1,"",,2013-01-19 12:00:00 -0300,
12158,,12,8785,1199,2013-01-21 09:17:12 -0300,2013-03-21 19:36:36 -0300,114500,2013-01-21,4,1,"",,2013-01-21 16:00:00 -0300,
12160,,12,6344,1200,2013-01-21 09:53:12 -0300,2013-03-17 14:26:28 -0300,101400,2013-01-21,4,1,"",,2013-01-21 16:00:00 -0300,
12163,,12,8798,1199,2013-01-21 10:01:06 -0300,2013-01-24 18:08:34 -0300,70000,2013-01-21,4,1,"",,,
12167,,12,8802,1199,2013-01-21 10:26:06 -0300,2013-03-17 10:35:43 -0300,500000,2013-01-21,4,1,"",,2013-01-21 10:00:00 -0300,
12170,,12,4396,1199,2013-01-21 10:44:23 -0300,2013-03-17 10:35:08 -0300,88000,2013-01-21,4,1,"",,2013-01-21 13:00:00 -0300,
12171,,12,8804,1200,2013-01-21 10:51:54 -0300,2013-03-17 10:34:31 -0300,175000,2013-01-21,4,1,"",,2013-01-21 17:00:00 -0300,
12175,,12,8807,1199,2013-01-21 11:23:45 -0300,2013-03-17 10:33:54 -0300,11000,2013-01-21,4,1,"",,2013-01-21 11:00:00 -0300,
12176,,12,8808,1199,2013-01-21 11:26:55 -0300,2013-03-17 10:33:17 -0300,42000,2013-01-21,4,1,"",,2013-01-21 12:00:00 -0300,
12180,,12,8811,1199,2013-01-21 16:11:12 -0300,2013-03-17 10:32:07 -0300,50000,2013-01-21,4,1,"",,2013-01-21 11:00:00 -0300,
12186,,12,7458,1199,2013-01-21 18:11:54 -0300,2013-03-17 10:27:22 -0300,236000,2013-01-21,4,1,"",2708,2013-01-21 16:00:00 -0300,
12191,,12,8818,1199,2013-01-21 18:27:03 -0300,2013-03-17 10:25:50 -0300,121000,2013-01-21,4,3,"",3706,2013-01-21 11:00:00 -0300,
12195,,12,8821,1199,2013-01-21 18:44:40 -0300,2013-01-24 18:06:41 -0300,21000,2013-01-22,4,3,"",,,
12196,,12,8822,1200,2013-01-21 18:48:20 -0300,2013-03-17 10:23:07 -0300,110000,2013-01-21,4,1,"",,2013-01-21 11:00:00 -0300,
12199,,12,8824,1199,2013-01-21 19:54:43 -0300,2013-03-28 16:51:41 -0300,35000,2013-01-26,4,1,"",,2013-03-28 17:00:00 -0300,
12202,,12,8826,1199,2013-01-22 08:48:24 -0300,2013-01-24 18:07:20 -0300,185246,2013-01-22,4,3,"",3377,,
12206,,12,7786,1199,2013-01-22 09:22:37 -0300,2013-03-22 16:23:17 -0300,45000,2013-01-22,4,1,"",,2013-01-22 00:00:00 -0300,
12207,,12,3559,1199,2013-01-22 09:29:53 -0300,2013-03-22 16:22:01 -0300,160000,2013-01-22,4,1,"",3621,2013-01-22 00:00:00 -0300,
12208,,12,8827,1199,2013-01-22 09:35:50 -0300,2013-03-22 16:21:20 -0300,55000,2013-01-22,4,3,"",,2013-01-22 17:00:00 -0300,
12211,,12,8830,1199,2013-01-22 10:16:45 -0300,2013-03-22 16:20:38 -0300,7000,2013-01-22,4,3,"",,2013-01-22 16:00:00 -0300,
12217,,12,3841,1199,2013-01-22 11:02:39 -0300,2013-03-22 16:15:53 -0300,112000,2013-01-22,4,1,"",,2013-01-22 11:00:00 -0300,
12219,,12,8834,1199,2013-01-22 11:16:27 -0300,2013-03-22 15:57:45 -0300,1,2013-01-22,4,1,"",,2013-01-22 10:00:00 -0300,
12220,,12,8835,1199,2013-01-22 11:20:04 -0300,2013-03-21 20:00:00 -0300,94000,2013-01-22,4,1,"",,2013-02-01 11:00:00 -0300,
12222,,12,8837,1199,2013-01-22 11:33:37 -0300,2013-03-21 19:55:44 -0300,40000,2013-01-22,4,1,"",,2013-01-22 18:00:00 -0300,
12243,,12,7619,1199,2013-01-23 08:40:38 -0300,2013-03-22 16:54:57 -0300,103000,2013-01-23,4,1,"",,2013-01-23 11:00:00 -0300,
12245,,12,6344,1199,2013-01-23 08:57:40 -0300,2013-03-22 16:54:22 -0300,102000,2013-01-23,4,1,"",,2013-01-25 18:00:00 -0300,
12246,,12,7774,1199,2013-01-23 09:04:10 -0300,2013-01-24 18:09:41 -0300,1000001,2013-01-23,4,1,"",,,
12249,,12,8852,1200,2013-01-23 10:03:27 -0300,2013-03-22 16:51:56 -0300,55000,2013-01-23,4,1,"",,2013-01-23 13:00:00 -0300,
12250,,12,8854,1199,2013-01-23 10:07:41 -0300,2013-03-22 16:51:25 -0300,118000,2013-01-23,4,3,"",3728,2013-01-23 16:00:00 -0300,
12253,,12,8857,1199,2013-01-23 11:11:54 -0300,2013-03-22 16:50:46 -0300,62700,2013-01-23,4,3,"",,2013-01-23 17:00:00 -0300,
12255,,12,4380,1199,2013-01-23 11:37:37 -0300,2013-03-22 16:41:00 -0300,29500,2013-01-23,4,3,"",3671,2013-01-23 18:00:00 -0300,
12260,,12,8863,1199,2013-01-23 16:05:22 -0300,2013-03-22 16:25:46 -0300,16000,2013-01-23,4,1,"",3688,2013-01-25 15:00:00 -0300,
12274,,12,3555,1199,2013-01-23 18:26:06 -0300,2013-03-22 16:25:06 -0300,173000,2013-01-23,4,3,"",,2013-01-23 18:00:00 -0300,
12275,,12,8871,1199,2013-01-23 18:44:43 -0300,2013-03-22 16:24:33 -0300,1,2013-01-23,4,1,"",,2013-01-23 18:00:00 -0300,
12277,,12,8873,1199,2013-01-23 19:00:44 -0300,2013-03-22 16:23:55 -0300,93000,2013-01-23,4,1,"",,2013-01-23 11:00:00 -0300,
12284,,12,8879,1199,2013-01-24 08:40:31 -0300,2013-03-22 16:55:41 -0300,218000,2013-01-24,4,3,"",3746,2013-01-24 09:00:00 -0300,
12285,,12,8880,1200,2013-01-24 09:03:26 -0300,2013-01-24 18:08:59 -0300,281085,2013-01-24,4,1,"",,,
12295,,12,8381,1200,2013-01-24 12:19:57 -0300,2013-03-22 17:03:05 -0300,219770,2013-01-24,4,1,"",,2013-01-24 09:00:00 -0300,
12296,,12,8888,1199,2013-01-24 12:40:41 -0300,2013-03-22 17:02:24 -0300,585149,2013-01-24,4,1,"",,2013-01-24 10:00:00 -0300,
12301,,12,8469,1199,2013-01-24 17:01:55 -0300,2013-03-22 17:01:46 -0300,66000,2013-01-24,4,1,"",,2013-01-24 11:00:00 -0300,
12302,,12,6762,1199,2013-01-24 17:04:15 -0300,2013-03-22 17:01:07 -0300,27000,2013-01-24,4,1,"",,2013-01-24 10:00:00 -0300,
12303,,12,8894,1199,2013-01-24 17:24:02 -0300,2013-03-22 17:00:00 -0300,388000,2013-01-24,4,1,"",,2013-01-24 10:00:00 -0300,
12306,,12,2800,1200,2013-01-24 18:25:06 -0300,2013-03-22 16:59:15 -0300,371529,2013-01-24,4,1,"",,2013-01-24 20:00:00 -0300,
12311,,12,8900,1199,2013-01-24 19:12:52 -0300,2013-03-22 16:57:52 -0300,75000,2013-01-24,4,3,"",,2013-02-01 12:00:00 -0300,
12312,,12,8901,1199,2013-01-24 19:52:16 -0300,2013-03-22 16:56:23 -0300,112000,2013-01-24,4,1,"",,2013-01-24 11:00:00 -0300,
12317,,12,5851,1199,2013-01-25 08:47:00 -0300,2013-03-28 16:48:11 -0300,44196,2013-01-25,4,1,"",,2013-03-28 11:00:00 -0300,
12320,,12,420,1199,2013-01-25 08:59:35 -0300,2013-03-28 16:46:37 -0300,235000,2013-01-25,4,1,"",,2013-03-28 07:00:00 -0300,
12326,,12,8910,1199,2013-01-25 10:12:34 -0300,2013-03-28 16:45:10 -0300,41170,2013-01-25,4,1,"",,2013-03-28 05:00:00 -0300,
12329,,12,8913,1199,2013-01-25 11:10:06 -0300,2013-03-28 08:43:50 -0300,92000,2013-01-25,4,1,"",3762,2013-01-25 12:00:00 -0300,
12333,,12,6909,1200,2013-01-25 11:54:19 -0300,2013-03-27 20:34:05 -0300,35380,2013-01-25,4,1,"",,2013-01-25 11:00:00 -0300,
12337,,12,8916,1199,2013-01-25 17:02:06 -0300,2013-03-23 08:47:52 -0300,45500,2013-01-25,4,3,"",,2013-01-25 10:00:00 -0300,
12339,,12,8919,1199,2013-01-25 17:40:51 -0300,2013-03-23 08:46:30 -0300,38000,2013-01-25,4,1,"",3784,2013-01-25 18:00:00 -0300,
12342,,12,8918,1200,2013-01-25 17:55:26 -0300,2013-03-22 20:06:47 -0300,91498,2013-01-25,4,1,"",,2013-01-25 10:00:00 -0300,
12344,,12,8922,1199,2013-01-25 18:07:35 -0300,2013-03-22 20:04:58 -0300,37000,2013-01-25,4,1,"",,2013-01-22 16:00:00 -0300,
12347,,12,8924,1199,2013-01-25 19:06:30 -0300,2013-03-22 19:47:14 -0300,64000,2013-01-25,4,3,"",3249,2013-01-25 11:00:00 -0300,
12348,,12,8925,1200,2013-01-25 19:13:25 -0300,2013-03-22 19:46:03 -0300,2000,2013-01-25,4,1,"",,2013-01-25 09:00:00 -0300,
12352,,12,8928,1199,2013-01-25 19:23:07 -0300,2013-03-22 17:03:47 -0300,50000,2013-01-25,4,1,"",,2013-01-25 11:00:00 -0300,
12356,,12,8930,1199,2013-01-26 08:59:00 -0300,2013-03-28 17:04:23 -0300,83000,2013-01-26,4,1,"",,2013-03-26 20:00:00 -0300,
12358,,12,8903,1199,2013-01-26 09:06:25 -0300,2013-03-28 17:14:01 -0300,600100,2013-01-26,4,1,"",3772,2013-03-26 19:00:00 -0300,
12360,,12,8932,1199,2013-01-26 09:11:23 -0300,2013-03-28 17:12:59 -0300,43000,2013-01-26,4,1,"",,2013-03-26 11:00:00 -0300,
12361,,12,8586,1199,2013-01-26 09:18:23 -0300,2013-03-28 17:11:17 -0300,130000,2013-01-26,4,1,"",,2013-03-26 19:00:00 -0300,
12364,,12,2176,4,2013-01-26 09:31:01 -0300,2013-03-28 17:10:49 -0300,133000,2013-01-26,4,1,"",,2013-03-26 12:00:00 -0300,
12365,,12,8934,4,2013-01-26 09:36:39 -0300,2013-03-28 17:10:15 -0300,87298,2013-01-26,4,1,"",,2013-03-26 18:00:00 -0300,
12366,,12,8935,4,2013-01-26 09:49:13 -0300,2013-03-28 17:09:49 -0300,194000,2013-01-26,4,1,"",,2013-03-26 19:00:00 -0300,
12370,,12,8937,4,2013-01-26 09:57:57 -0300,2013-03-28 17:09:14 -0300,17000,2013-01-26,4,1,"",,2013-03-26 19:00:00 -0300,
12373,,12,8938,4,2013-01-26 10:02:23 -0300,2013-03-28 17:08:35 -0300,70400,2013-01-26,4,1,"",,2013-03-26 16:00:00 -0300,
12378,,12,8943,1199,2013-01-26 10:57:01 -0300,2013-03-28 17:07:39 -0300,55000,2013-01-26,4,3,"",,2013-03-26 17:00:00 -0300,
12384,,12,8948,4,2013-01-26 11:40:15 -0300,2013-03-28 17:02:39 -0300,29500,2013-01-26,4,1,"",,2013-03-26 14:00:00 -0300,
12387,,12,8950,4,2013-01-26 11:54:29 -0300,2013-03-28 17:02:11 -0300,79000,2013-01-26,4,1,"",3775,2013-03-26 18:00:00 -0300,
12389,,12,8952,1199,2013-01-26 11:58:30 -0300,2013-03-28 16:57:25 -0300,13733,2013-01-26,4,1,"",,2013-03-28 16:00:00 -0300,
12392,,12,8953,1199,2013-01-26 12:52:50 -0300,2013-03-28 16:56:50 -0300,1,2013-01-26,4,1,"",,2013-03-28 14:00:00 -0300,
12394,,12,8955,1199,2013-01-26 13:29:02 -0300,2013-03-28 16:53:13 -0300,52000,2013-01-26,4,1,"",,2013-03-28 09:00:00 -0300,
12398,,12,8957,1199,2013-01-28 10:07:30 -0300,2013-03-28 17:31:03 -0300,46229,2013-01-28,4,1,"",,2013-03-28 15:00:00 -0300,
12404,,12,8961,1200,2013-01-28 10:54:12 -0300,2013-03-28 17:30:07 -0300,79000,2013-01-28,4,1,"",,2013-03-28 20:00:00 -0300,
12405,,12,8962,1199,2013-01-28 10:56:20 -0300,2013-03-28 17:29:02 -0300,140000,2013-01-28,4,1,"",3742,2013-03-26 13:00:00 -0300,
12406,,12,8964,1199,2013-01-28 11:17:35 -0300,2013-03-28 17:18:16 -0300,270000,2013-01-28,4,1,"",,2013-03-28 11:00:00 -0300,
12408,,12,774,1200,2013-01-28 11:27:35 -0300,2013-03-28 17:17:41 -0300,55524,2013-01-28,4,1,"",,2013-03-28 17:00:00 -0300,
12410,,12,5089,4,2013-01-28 12:20:14 -0300,2013-03-28 17:17:11 -0300,238953,2013-01-28,4,1,"",,2013-03-28 19:00:00 -0300,
12411,,12,8966,1199,2013-01-28 12:31:55 -0300,2013-02-01 18:17:33 -0300,133000,2013-01-28,4,3,"",,,
12413,,12,8968,1199,2013-01-28 16:31:32 -0300,2013-02-01 17:57:21 -0300,59000,2013-01-28,4,1,"",,,
12416,,12,8970,1199,2013-01-28 17:00:24 -0300,2013-03-28 17:16:36 -0300,25000,2013-01-28,4,1,"",,2013-03-26 12:00:00 -0300,
12418,,12,8824,1199,2013-01-28 17:04:44 -0300,2013-03-28 17:16:02 -0300,36000,2013-01-28,4,1,"",,2013-03-26 10:00:00 -0300,
12427,,12,5427,1199,2013-01-28 18:53:10 -0300,2013-03-28 17:15:31 -0300,524436,2013-01-28,4,1,"",,2013-03-26 17:00:00 -0300,
12431,,12,8170,1199,2013-01-28 19:22:26 -0300,2013-02-01 18:13:39 -0300,110000,2013-01-28,4,3,"",,,
12432,,12,8977,1199,2013-01-28 19:58:11 -0300,2013-03-28 17:14:35 -0300,270000,2013-01-28,4,3,"",,2013-03-26 18:00:00 -0300,
12434,,12,8964,1199,2013-01-29 08:20:31 -0300,2013-01-30 09:16:04 -0300,270000,2013-01-29,4,1,"",3810,,
12440,,12,8981,1200,2013-01-29 09:02:41 -0300,2013-01-30 09:16:19 -0300,120000,2013-01-29,4,1,"",,,
12441,,12,8982,1199,2013-01-29 09:11:09 -0300,2013-01-30 09:17:22 -0300,214000,2013-01-29,4,3,"",,,
12444,,12,5958,1200,2013-01-29 09:16:19 -0300,2013-01-30 09:24:56 -0300,123399,2013-01-29,4,1,"",,,
12447,,12,8985,1199,2013-01-29 09:26:23 -0300,2013-02-01 18:11:03 -0300,160000,2013-01-29,4,3,"",,,
12448,,12,8986,1200,2013-01-29 09:29:10 -0300,2013-01-30 09:14:56 -0300,10901,2013-01-29,4,1,"",,,
12449,,12,8987,1199,2013-01-29 09:32:25 -0300,2013-01-30 09:25:43 -0300,25000,2013-01-29,4,1,"",,,
12451,,12,3903,1199,2013-01-29 09:36:07 -0300,2013-02-06 19:48:06 -0300,93000,2013-01-29,4,1,"",,,
12460,,12,8995,1199,2013-01-29 10:12:51 -0300,2013-02-01 17:42:23 -0300,2200,2013-01-29,4,1,"",,,
12461,,12,8996,1199,2013-01-29 10:23:36 -0300,2013-01-30 09:40:19 -0300,50000,2013-01-29,4,1,"",,,
